City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Takoradi,GH,2022-03-31 19:00:16,4.8845,-1.7554,81.99,82,99,10.83
296,Machilipatnam,IN,2022-03-31 19:00:17,16.1667,81.1333,80.92,88,6,10.74
297,Chapais,CA,2022-03-31 19:00:17,49.7834,-74.8492,33.58,97,100,13.18
298,Igdir,TR,2022-03-31 19:00:18,39.9237,44.045,48.13,58,2,5.68
299,Tomatlan,MX,2022-03-31 19:00:18,19.9333,-105.25,87.94,27,14,9.42
300,Klaksvik,FO,2022-03-31 19:00:19,62.2266,-6.589,36.52,64,100,6.38
301,Kenai,US,2022-03-31 19:00:22,60.5544,-151.2583,43.03,77,100,10.94
302,Kununurra,AU,2022-03-31 19:00:23,-15.7667,128.7333,71.58,88,96,0.0
303,Shingu,JP,2022-03-31 19:00:23,33.7333,135.9833,46.36,89,100,7.0
304,Mehamn,NO,2022-03-31 19:00:24,71.0357,27.8492,25.12,71,100,9.46
305,Samarinda,ID,2022-03-31 19:00:17,-0.5,117.15,74.43,95,100,0.6
306,Cairns,AU,2022-03-31 19:00:25,-16.9167,145.7667,70.07,77,27,0.0
307,Cruzeiro Do Sul,BR,2022-03-31 19:00:26,-29.5128,-51.9853,70.52,45,0,4.09
308,Guerrero Negro,MX,2022-03-31 19:00:27,27.9769,-114.0611,65.48,60,82,17.02
309,Mhlambanyatsi,SZ,2022-03-31 19:00:27,-26.45,31.0167,58.01,68,0,3.56
310,San Carlos De Bariloche,AR,2022-03-31 19:00:28,-41.1456,-71.3082,64.6,27,79,1.92
311,Sibu,MY,2022-03-31 19:00:28,2.3,111.8167,73.0,99,100,1.12
312,Xai-Xai,MZ,2022-03-31 19:00:29,-25.0519,33.6442,75.79,87,0,7.54
313,Grindavik,IS,2022-03-31 18:57:21,63.8424,-22.4338,43.27,70,75,4.61
314,Letterkenny,IE,2022-03-31 19:00:30,54.95,-7.7333,42.73,56,49,11.52
315,Umm Lajj,SA,2022-03-31 19:00:31,25.0213,37.2685,77.02,56,94,7.45
316,Amapa,BR,2022-03-31 19:00:31,1.0,-52.0,72.82,99,100,1.52
317,Dikson,RU,2022-03-31 19:00:32,73.5069,80.5464,5.76,94,20,8.46
318,Ahipara,NZ,2022-03-31 19:01:32,-35.1667,173.1667,61.39,88,89,2.46
319,Zhigansk,RU,2022-03-31 19:01:32,66.7697,123.3711,8.38,94,99,16.13
320,Northam,GB,2022-03-31 19:01:33,51.0333,-4.2167,43.61,55,98,20.0
321,Potam,MX,2022-03-31 19:01:33,27.6,-110.3833,82.76,21,28,8.68
322,Mahon,ES,2022-03-31 19:01:34,39.8885,4.2658,48.76,93,40,2.3
323,Teguldet,RU,2022-03-31 19:01:34,57.3064,88.1667,34.27,98,100,10.33
324,Bambanglipuro,ID,2022-03-31 19:01:35,-7.95,110.2833,77.32,85,70,5.61
325,Airai,TL,2022-03-31 19:01:35,-8.9266,125.4092,56.57,83,1,2.13
326,Fortuna,US,2022-03-31 19:01:35,40.5982,-124.1573,56.86,63,0,17.27
327,La Ronge,CA,2022-03-31 19:01:36,55.1001,-105.2842,34.09,85,100,7.67
328,Husavik,IS,2022-03-31 19:01:36,66.0449,-17.3389,33.13,96,100,2.21
329,Borovsk,RU,2022-03-31 19:01:37,55.2064,36.4861,31.35,96,100,1.43
330,Buala,SB,2022-03-31 19:01:38,-8.145,159.5921,79.43,84,99,4.16
331,Whitehorse,CA,2022-03-31 19:00:20,60.7161,-135.0538,38.1,57,77,1.01
332,Ibotirama,BR,2022-03-31 19:01:39,-12.1853,-43.2206,97.79,22,55,4.97
333,Biltine,TD,2022-03-31 19:01:39,14.5333,20.9167,87.44,7,4,8.48
334,Semey,KZ,2022-03-31 19:01:40,50.4111,80.2275,31.62,72,100,11.74
335,Dole,FR,2022-03-31 19:01:40,47.0833,5.5,46.02,81,100,5.75
336,Parabel,RU,2022-03-31 19:01:40,58.6978,81.4825,29.53,99,100,2.35
337,Changli,CN,2022-03-31 19:01:41,39.7042,119.1506,40.03,29,0,5.57
338,Atar,MR,2022-03-31 18:58:49,20.5169,-13.0499,85.42,14,0,10.47
339,Duldurga,RU,2022-03-31 19:01:41,50.6761,113.5931,24.12,76,100,4.61
340,Mecca,SA,2022-03-31 18:56:49,21.4267,39.8261,80.67,37,0,4.92
341,Matelandia,BR,2022-03-31 19:01:42,-25.2408,-53.9964,68.63,45,81,7.36
342,Ranong,TH,2022-03-31 19:01:42,9.9658,98.6348,79.23,85,100,3.11
343,Tura,IN,2022-03-31 19:01:43,25.5198,90.2201,69.33,90,40,2.8
344,Semikarakorsk,RU,2022-03-31 19:01:43,47.5194,40.8112,53.13,70,26,8.05
345,Mersing,MY,2022-03-31 19:01:44,2.4312,103.8405,78.19,88,84,2.28
346,Sao Felix Do Xingu,BR,2022-03-31 19:01:44,-6.6447,-51.995,77.31,81,100,3.31
347,Telbang,PH,2022-03-31 19:01:44,16.1722,120.0592,80.55,74,16,10.65
348,Cap Malheureux,MU,2022-03-31 19:01:45,-19.9842,57.6142,79.47,73,100,11.99
349,Zenzeli,RU,2022-03-31 19:01:45,45.9241,47.0474,55.47,51,100,8.34
350,Samarai,PG,2022-03-31 19:01:46,-10.6167,150.6667,81.32,82,100,16.11
351,Lima,PE,2022-03-31 19:00:16,-12.0432,-77.0282,73.4,70,46,8.63
352,Ostrovnoy,RU,2022-03-31 19:01:46,68.0531,39.5131,22.93,78,100,10.67
353,Lufkin,US,2022-03-31 19:01:46,31.3382,-94.7291,69.84,37,0,6.98
354,Gurgentepe,TR,2022-03-31 19:01:47,40.7883,37.6017,39.54,79,37,11.3
355,San Quintin,MX,2022-03-31 19:01:47,30.4833,-115.95,63.25,62,1,17.54
356,Richards Bay,ZA,2022-03-31 19:01:47,-28.783,32.0377,74.34,85,0,9.13
357,Hofn,IS,2022-03-31 19:01:48,64.2539,-15.2082,37.94,61,100,3.87
358,Banos,EC,2022-03-31 19:01:48,-1.4,-78.4167,67.39,78,94,4.21
359,Alexandria,EG,2022-03-31 18:58:31,31.2156,29.9553,66.74,52,0,5.75
360,Leshukonskoye,RU,2022-03-31 19:01:49,64.8989,45.7622,13.87,98,88,1.52
361,Juegang,CN,2022-03-31 19:01:49,32.3174,121.1855,48.97,63,99,12.5
362,Safford,US,2022-03-31 19:01:49,32.834,-109.7076,68.92,30,0,3.44
363,Makakilo City,US,2022-03-31 19:01:24,21.3469,-158.0858,77.29,73,75,0.0
364,Muroto,JP,2022-03-31 19:02:50,33.2833,134.15,51.37,79,100,22.19
365,Kuala Kedah,MY,2022-03-31 19:02:50,6.1,100.3,80.56,82,96,4.12
366,Bintulu,MY,2022-03-31 19:02:50,3.1667,113.0333,75.74,92,100,3.06
367,Tautira,PF,2022-03-31 19:01:25,-17.7333,-149.15,81.05,70,40,11.77
368,Tarauaca,BR,2022-03-31 19:02:51,-8.1614,-70.7656,86.31,70,65,1.23
369,Rawson,AR,2022-03-31 19:00:57,-43.3002,-65.1023,70.65,24,81,6.26
370,Solnechnyy,RU,2022-03-31 19:02:51,50.7214,136.6319,18.18,96,100,4.63
371,Karema,TZ,2022-03-31 19:02:52,-6.8205,30.4389,71.44,85,90,5.57
372,Mvomero,TZ,2022-03-31 19:02:52,-6.25,38.6667,74.55,96,98,2.68
373,Virtsu,EE,2022-03-31 19:02:52,58.5716,23.5115,29.05,52,5,7.25
374,Kibala,TD,2022-03-31 19:02:53,9.1104,18.3463,92.08,17,33,3.06
375,Thinadhoo,MV,2022-03-31 19:02:53,0.5333,72.9333,82.67,71,0,4.54
376,Saint-Pierre,RE,2022-03-31 19:02:53,-21.3393,55.4781,76.68,72,20,13.8
377,Yangambi,CD,2022-03-31 19:02:54,0.8102,24.4336,70.75,96,100,1.57
378,Mandalgovi,MN,2022-03-31 19:02:54,45.7625,106.2708,26.53,54,97,10.96
379,Flinders,AU,2022-03-31 19:02:54,-34.5833,150.8552,58.17,91,100,8.99
380,Musoma,TZ,2022-03-31 19:02:55,-1.5,33.8,73.81,69,100,1.72
381,Mahanoro,MG,2022-03-31 19:02:55,-19.9,48.8,72.41,85,6,5.95
382,Grand Gaube,MU,2022-03-31 19:02:55,-20.0064,57.6608,79.38,73,100,11.99
383,Nyrob,RU,2022-03-31 19:02:56,60.733,56.7202,10.02,95,18,4.27
384,La Rioja,ES,2022-03-31 19:02:56,42.25,-2.5,38.98,98,100,5.68
385,Knyaze-Volkonskoye,RU,2022-03-31 19:02:56,48.4642,135.4567,23.34,86,26,8.77
386,Kalangala,UG,2022-03-31 19:02:57,-0.3089,32.225,72.75,71,73,7.29
387,Perth,AU,2022-03-31 19:02:57,-31.9333,115.8333,75.33,68,0,14.97
388,Tornio,FI,2022-03-31 19:02:57,65.8481,24.1466,28.42,89,83,6.26
389,Lincoln,US,2022-03-31 19:00:03,40.8,-96.667,48.15,57,75,13.8
390,Saint-Augustin,CA,2022-03-31 19:02:58,51.226,-58.6502,35.06,95,9,12.62
391,Te Anau,NZ,2022-03-31 19:02:59,-45.4167,167.7167,47.62,86,100,4.83
392,Sangar,RU,2022-03-31 19:02:59,63.9242,127.4739,-2.38,96,96,4.03
393,Tokmak,UA,2022-03-31 19:02:59,47.2514,35.7058,49.77,75,100,11.97
394,Moose Factory,CA,2022-03-31 19:03:00,51.2585,-80.6094,26.58,86,100,12.66
395,Jardim,BR,2022-03-31 19:03:00,-21.4803,-56.1381,57.07,95,100,8.16
396,Kushmurun,KZ,2022-03-31 19:03:01,52.4503,64.6311,29.57,85,72,13.35
397,Kalakamati,BW,2022-03-31 19:03:01,-20.5929,27.3121,67.78,34,0,9.17
398,Kilimatinde,TZ,2022-03-31 19:03:02,-5.85,34.95,67.64,89,59,3.83
399,Concepcion Del Oro,MX,2022-03-31 19:03:03,24.6333,-101.4167,69.93,8,95,7.2
400,Wanning,CN,2022-03-31 19:03:03,18.8003,110.3967,74.61,94,100,6.93
401,Farah,AF,2022-03-31 19:03:04,32.5,62.5,64.51,8,100,2.53
402,Svetlyy,RU,2022-03-31 19:03:04,54.675,20.1347,35.65,63,100,12.59
403,Ereymentau,KZ,2022-03-31 19:03:04,51.6199,73.1033,30.25,80,100,9.71
404,Magadi,IN,2022-03-31 19:03:05,12.9667,77.2333,79.0,30,65,4.45
405,Yulara,AU,2022-03-31 19:03:05,-25.2406,130.9889,58.21,45,25,10.51
406,Wahiawa,US,2022-03-31 19:03:05,21.5028,-158.0236,76.46,74,33,9.15
407,Autun,FR,2022-03-31 19:04:06,46.95,4.3,38.5,97,100,5.39
408,Sur,OM,2022-03-31 19:04:06,22.5667,59.5289,81.57,40,0,6.38
409,Virginia Beach,US,2022-03-31 19:01:13,36.8529,-75.978,75.02,71,100,8.99
410,Sernur,RU,2022-03-31 19:04:07,56.9333,49.1536,23.43,93,100,6.02
411,Khuzhir,RU,2022-03-31 19:04:07,53.1939,107.3397,19.18,94,75,7.38
412,Wangqing,CN,2022-03-31 19:04:07,43.3218,129.7634,28.36,51,1,3.29
413,Aldan,RU,2022-03-31 19:04:08,58.6031,125.3894,20.52,96,100,4.94
414,Itoman,JP,2022-03-31 19:04:08,26.1247,127.6694,69.82,73,100,25.32
415,Kampene,CD,2022-03-31 19:04:09,-3.6,26.6667,67.78,96,97,1.95
416,Nerchinskiy Zavod,RU,2022-03-31 19:04:09,51.3088,119.61,17.08,69,43,4.0
417,Haines Junction,CA,2022-03-31 19:04:09,60.7522,-137.5108,29.21,84,97,2.3
418,Yalvac,TR,2022-03-31 19:04:10,38.2956,31.1778,50.25,51,100,3.53
419,Bogandinskiy,RU,2022-03-31 19:04:10,56.8937,65.8938,26.87,98,100,2.95
420,Ulladulla,AU,2022-03-31 19:04:11,-35.35,150.4667,58.77,83,100,22.17
421,Corner Brook,CA,2022-03-31 19:00:19,48.9667,-57.9484,32.79,85,86,10.29
422,Yaan,NG,2022-03-31 19:04:11,7.3833,8.5667,94.42,25,39,3.36
423,Doha,QA,2022-03-31 19:00:05,25.2867,51.5333,75.18,29,0,6.91
424,Acapulco,MX,2022-03-31 19:01:52,16.8634,-99.8901,82.49,47,63,10.09
425,Enid,US,2022-03-31 19:00:52,36.3956,-97.8784,53.98,65,75,9.22
426,Batagay-Alyta,RU,2022-03-31 19:04:12,67.8006,130.4114,-9.98,88,100,2.98
427,Isiro,CD,2022-03-31 19:04:12,2.7739,27.616,70.27,72,28,2.8
428,Shitkino,RU,2022-03-31 19:04:13,56.3703,98.3543,36.55,86,100,13.78
429,Napasar,IN,2022-03-31 19:04:13,27.9667,73.55,83.07,8,0,8.14
430,Chilca,PE,2022-03-31 19:04:13,-12.5211,-76.7372,70.79,80,72,7.49
431,Hermiston,US,2022-03-31 19:04:14,45.8404,-119.2895,57.2,41,40,6.91
432,Cooma,AU,2022-03-31 19:04:14,-36.2333,149.1333,44.37,100,100,10.36
433,San Bartolome De Tirajana,ES,2022-03-31 19:04:14,27.9248,-15.5733,56.32,71,20,20.71
434,Ipueiras,BR,2022-03-31 19:04:15,-7.0333,-40.45,81.46,54,100,8.66
435,Kirkwall,GB,2022-03-31 19:04:15,58.9848,-2.9587,37.45,87,40,17.27
436,Natchitoches,US,2022-03-31 19:04:16,31.7668,-93.1335,67.05,39,0,8.05
437,Micheweni,TZ,2022-03-31 19:04:16,-4.9667,39.8333,80.56,82,100,7.18
438,Eureka,US,2022-03-31 19:04:16,40.8021,-124.1637,58.75,69,100,8.99
439,Solin,HR,2022-03-31 19:04:17,43.55,16.5,56.52,88,75,6.91
440,Kushalgarh,IN,2022-03-31 19:04:17,23.199,74.4507,84.65,15,0,12.71
441,Pacific Grove,US,2022-03-31 19:01:41,36.6177,-121.9166,62.22,78,40,8.99
442,Talpa,MX,2022-03-31 19:04:18,28.8257,-111.6257,84.56,29,9,4.0
443,Illela,NG,2022-03-31 19:04:18,13.7292,5.2975,85.1,6,5,4.12
444,Lumberton,US,2022-03-31 19:02:16,34.6182,-79.0086,75.29,89,100,21.34
445,Zeliezovce,SK,2022-03-31 19:04:18,48.0508,18.6542,49.75,87,100,7.0
446,Bom Jesus,BR,2022-03-31 19:00:54,-9.0744,-44.3586,92.46,33,100,6.2
447,Hohhot,CN,2022-03-31 19:04:19,40.8106,111.6522,36.99,33,22,1.77
448,Shenkursk,RU,2022-03-31 19:04:20,62.1091,42.896,16.16,93,92,5.19
449,Macapa,BR,2022-03-31 19:04:20,0.0389,-51.0664,76.53,89,100,0.92
450,Lagunillas,VE,2022-03-31 19:04:20,10.1301,-71.2595,80.87,72,100,6.17
451,Melito Di Porto Salvo,IT,2022-03-31 19:04:21,37.9222,15.7714,61.54,77,75,9.22
452,Damietta,EG,2022-03-31 19:05:21,31.4165,31.8133,61.29,75,0,12.17
453,Westport,US,2022-03-31 19:05:21,41.1415,-73.3579,63.93,88,100,28.77
454,Turukhansk,RU,2022-03-31 19:05:23,65.8167,87.9833,15.66,92,100,27.27
455,Bushenyi,UG,2022-03-31 19:05:23,-0.5853,30.2114,60.71,92,16,1.66
456,Sibolga,ID,2022-03-31 19:05:24,1.7427,98.7792,75.79,84,100,2.62
457,Kirakira,SB,2022-03-31 19:05:24,-10.4544,161.9205,79.18,85,100,2.08
458,Bushehr,IR,2022-03-31 19:05:25,28.9684,50.8385,66.29,55,0,4.61
459,Geraldton,AU,2022-03-31 19:05:25,-28.7667,114.6,73.81,78,75,11.5
460,Wattegama,LK,2022-03-31 19:05:25,6.7989,81.4808,74.41,95,9,1.99
461,Yanam,IN,2022-03-31 19:03:30,16.7333,82.2167,78.22,97,17,3.87
462,Chokurdakh,RU,2022-03-31 19:05:26,70.6333,147.9167,-32.26,100,100,2.77
463,Wajir,KE,2022-03-31 19:02:19,1.7471,40.0573,86.59,47,39,5.93
464,Pasni,PK,2022-03-31 19:05:27,25.2631,63.471,81.27,35,0,12.77
465,Auki,SB,2022-03-31 19:05:27,-8.7676,160.7034,77.86,85,100,2.53
466,Lavassaare,EE,2022-03-31 19:05:27,58.5114,24.3889,28.31,86,53,0.0
467,Kaoma,ZM,2022-03-31 19:05:29,-14.7833,24.8,64.22,95,78,4.43
468,Sanary-Sur-Mer,FR,2022-03-31 19:05:29,43.1178,5.8001,60.75,53,79,11.01
469,Puerto Escondido,MX,2022-03-31 19:05:30,15.85,-97.0667,83.23,78,0,11.5
470,Haukipudas,FI,2022-03-31 19:05:30,65.1765,25.3523,21.25,89,84,3.58
471,Vardo,NO,2022-03-31 19:03:09,70.3705,31.1107,24.78,74,75,18.41
472,Liepaja,LV,2022-03-31 19:01:24,56.5419,21.0367,30.18,69,0,2.3
473,Luena,AO,2022-03-31 19:05:31,-11.7833,19.9167,65.44,89,97,3.53
474,Neiafu,TO,2022-03-31 19:05:31,-18.65,-173.9833,81.95,77,91,13.09
475,Juba,SS,2022-03-31 19:05:32,4.8517,31.5825,89.51,34,91,2.04
476,Bloemfontein,ZA,2022-03-31 19:05:18,-29.1211,26.214,67.41,45,80,2.01
477,Champaign,US,2022-03-31 19:00:48,40.1334,-88.2001,39.7,84,100,17.27
478,Berlevag,NO,2022-03-31 19:05:32,70.8578,29.0864,26.55,63,75,6.91
479,Worland,US,2022-03-31 19:05:33,44.0169,-107.9554,51.15,36,40,17.27
480,Tashla,RU,2022-03-31 19:05:33,51.7716,52.7427,38.14,99,100,6.31
481,Roald,NO,2022-03-31 19:05:33,62.5833,6.1333,38.75,86,0,3.44
482,Maniitsoq,GL,2022-03-31 19:05:34,65.4167,-52.9,30.4,81,35,6.08
483,Vila Velha,BR,2022-03-31 19:05:34,-20.3297,-40.2925,87.75,71,20,11.5
484,Kattivakkam,IN,2022-03-31 19:05:34,13.2167,80.3167,84.29,90,6,12.88
485,Hereford,GB,2022-03-31 19:05:35,52.0568,-2.7148,40.05,77,94,3.0
486,Alugan,PH,2022-03-31 19:05:35,12.2188,125.4808,79.59,84,100,9.71
487,Oussouye,SN,2022-03-31 19:05:36,12.485,-16.5469,76.15,57,100,13.02
488,Sexsmith,CA,2022-03-31 19:05:36,55.35,-118.786,40.98,48,16,9.19
489,Athabasca,CA,2022-03-31 19:05:37,54.7169,-113.2854,38.34,74,98,17.27
490,Vanimo,PG,2022-03-31 19:05:37,-2.6741,141.3028,77.47,88,100,8.43
491,Jumla,NP,2022-03-31 19:05:37,29.2747,82.1838,48.13,55,0,3.78
492,Kurchum,KZ,2022-03-31 19:05:38,48.5722,83.6542,30.38,54,24,6.93
493,Beloha,MG,2022-03-31 19:05:39,-25.1667,45.05,72.3,81,0,13.69
494,Kavaratti,IN,2022-03-31 19:05:39,10.5669,72.642,83.39,77,8,10.67
495,Teguise,ES,2022-03-31 19:05:39,29.0605,-13.564,64.62,64,20,18.41
496,Mugur-Aksy,RU,2022-03-31 19:05:40,50.35,90.5,10.2,59,93,5.93
497,Kyren,RU,2022-03-31 19:06:40,51.6828,102.1408,19.96,78,42,2.35
498,Saint-Joseph,RE,2022-03-31 19:06:40,-21.3667,55.6167,75.58,76,77,15.7
499,Kangaatsiaq,GL,2022-03-31 19:06:41,68.3065,-53.4641,15.93,92,88,4.7
500,Yatou,CN,2022-03-31 19:05:11,37.15,122.3833,39.83,64,76,13.91
501,Soller,ES,2022-03-31 19:06:41,39.7662,2.7152,56.91,76,100,1.99
502,Chulman,RU,2022-03-31 19:06:41,56.8479,124.9104,18.54,94,100,5.32
503,Katherine,AU,2022-03-31 19:06:42,-14.4667,132.2667,70.12,64,86,3.44
504,Elko,US,2022-03-31 19:06:29,41.0002,-115.5012,44.64,54,100,5.99
505,Vallenar,CL,2022-03-31 19:06:42,-28.5708,-70.7581,82.13,30,0,9.17
506,Belmonte,BR,2022-03-31 19:06:43,-15.8631,-38.8828,82.36,66,0,7.78
507,Contamana,PE,2022-03-31 19:06:43,-7.3333,-75.0167,91.47,46,100,5.39
508,Henties Bay,NA,2022-03-31 19:06:43,-22.116,14.2845,63.54,82,0,9.66
509,Katangli,RU,2022-03-31 19:06:44,51.7102,143.2326,6.49,90,8,7.52
510,Svetlaya,RU,2022-03-31 19:06:44,46.5389,138.3297,22.51,75,65,8.43
511,Hasaki,JP,2022-03-31 19:06:44,35.7333,140.8333,39.6,94,100,29.84
512,Sarankhola,BD,2022-03-31 19:06:45,22.3082,89.7897,78.26,86,1,6.15
513,Huancabamba,PE,2022-03-31 19:06:45,-5.2386,-79.4506,64.81,93,100,2.66
514,Weihe,CN,2022-03-31 19:06:46,32.9952,105.3247,45.95,76,100,0.4
515,Yukamenskoye,RU,2022-03-31 19:06:46,57.8865,52.2416,12.22,91,100,4.03
516,Birnin Kebbi,NG,2022-03-31 19:06:47,12.4539,4.1975,87.67,9,1,2.68
517,Turquel,PT,2022-03-31 19:06:48,39.4641,-8.9774,54.64,83,6,14.09
518,Hurzuf,UA,2022-03-31 19:06:48,44.55,34.2833,52.52,64,100,0.78
519,San Carlos,VE,2022-03-31 19:06:06,9.6612,-68.5827,97.32,24,100,5.53
520,Necochea,AR,2022-03-31 19:06:48,-38.5473,-58.7368,59.2,64,99,11.7
521,Chicama,PE,2022-03-31 19:06:49,-7.8447,-79.1469,70.34,60,60,11.39
522,Tres Arroyos,AR,2022-03-31 19:06:49,-38.3739,-60.2798,62.55,35,0,6.6
523,Watsa,CD,2022-03-31 19:06:49,3.0372,29.5355,66.42,73,16,3.02
524,Quatre Cocos,MU,2022-03-31 19:06:50,-20.2078,57.7625,79.09,77,100,18.39
525,Beyneu,KZ,2022-03-31 19:06:50,45.3167,55.2,52.81,46,3,8.75
526,Padang,ID,2022-03-31 19:06:50,-0.9492,100.3543,75.76,80,57,4.0
527,Severnoye,RU,2022-03-31 19:06:51,56.3491,78.3619,34.05,90,100,17.09
528,Nuuk,GL,2022-03-31 19:06:51,64.1835,-51.7216,34.41,80,40,6.91
529,Camopi,GF,2022-03-31 19:06:51,3.1655,-52.3158,75.34,97,100,2.59
530,Xining,CN,2022-03-31 19:06:52,36.6167,101.7667,35.1,75,100,6.08
531,Ilebo,CD,2022-03-31 19:06:52,-4.3167,20.5833,79.39,64,80,0.85
532,Dudinka,RU,2022-03-31 19:06:52,69.4058,86.1778,14.59,97,100,2.33
533,Luanda,AO,2022-03-31 19:06:01,-8.8368,13.2343,78.64,89,100,12.01
534,Kathu,TH,2022-03-31 19:06:53,7.9178,98.3332,86.76,81,100,10.36
535,Trincomalee,LK,2022-03-31 19:06:53,8.5711,81.2335,80.76,82,2,8.01
536,Lufilufi,WS,2022-03-31 19:06:53,-13.8745,-171.5986,82.67,69,100,15.66
537,Smoky Lake,CA,2022-03-31 19:06:54,54.1169,-112.4686,36.86,81,100,14.74
